anime_id,genres
472,Drama
472,Romance
473,Action
473,Adventure
473,Drama
4083,Action
4083,Sci-Fi
2032,Action
2032,Adventure
2032,Comedy
2032,Drama
2032,Fantasy
1005,Adventure
1005,Fantasy
1005,Sci-Fi
175,Action
175,Adventure
175,Romance
175,Sci-Fi
38004,Comedy
38004,Sci-Fi
19157,Comedy
19157,Supernatural
4504,Action
4504,Adventure
4504,Comedy
4504,Sci-Fi
7681,Adventure
7681,Fantasy
7681,Sci-Fi
41265,Action
41265,Supernatural
3875,Comedy
54616,Fantasy
5938,Comedy
5938,Fantasy
52274,Action
52274,Fantasy
25867,Action
25867,Adventure
25867,Sci-Fi
10156,Action
10156,Sci-Fi
2771,Comedy
2771,Romance
2771,Slice of Life
33419,Romance
33046,
2786,Action
2786,Fantasy
2795,Action
2795,Drama
2795,Fantasy
2795,Romance
2795,Sci-Fi
236,Action
236,Adventure
236,Drama
236,Sci-Fi
236,Supernatural
5088,Mystery
12481,Comedy
12481,Horror
12481,Mystery
12481,Supernatural
1466,Adventure
1466,Sci-Fi
863,Comedy
863,Drama
863,Slice of Life
863,Ecchi
2467,Adventure
53787,Drama
53787,Sci-Fi
53787,Suspense
2288,Adventure
2288,Sci-Fi
2316,Sports
3193,Action
3193,Adventure
3193,Comedy
3193,Sci-Fi
6166,Comedy
6166,Romance
6166,Sci-Fi
6166,Ecchi
19877,Adventure
19877,Fantasy
1136,Action
1136,Adventure
1136,Drama
1136,Horror
1136,Mystery
1136,Sci-Fi
10578,Action
10578,Comedy
10578,Supernatural
10578,Ecchi
8853,Action
8853,Adventure
8853,Comedy
8853,Sci-Fi
289,Comedy
289,Drama
5945,Sci-Fi
4486,Action
4486,Sci-Fi
1581,Comedy
1581,Drama
1581,Romance
3022,Action
3022,Romance
3022,Sci-Fi
6069,Comedy
6069,Horror
6069,Mystery
6069,Supernatural
32011,Fantasy
403,Comedy
403,Romance
403,Ecchi
15913,Adventure
15913,Comedy
15913,Fantasy
590,Comedy
590,Romance
2565,Adventure
1618,Action
1618,Adventure
1618,Sci-Fi
34620,Drama
34620,Sci-Fi
40136,Comedy
40136,Slice of Life
41491,Action
41491,Adventure
41491,Fantasy
6303,Adventure
6303,Comedy
32603,Comedy
32603,Romance
32603,Ecchi
28619,Mystery
28619,Suspense
1771,Action
1771,Sports
51837,Comedy
54716,Action
54716,Fantasy
783,Comedy
783,Ecchi
23133,Action
23133,Drama
23133,Mystery
23133,Sci-Fi
2603,Action
2603,Fantasy
2603,Sci-Fi
9810,Comedy
31848,Comedy
28819,Comedy
28819,Romance
28819,Ecchi
3201,Fantasy
4723,Drama
4723,Romance
370,Action
370,Adventure
370,Comedy
370,Mystery
370,Sci-Fi
370,Ecchi
56566,Adventure
56566,Sports
4503,Action
4503,Drama
4503,Sci-Fi
33314,Action
33314,Adventure
33314,Comedy
33314,Fantasy
33314,Sci-Fi
50481,Action
50481,Fantasy
3838,
39725,Comedy
8786,Comedy
8786,Sports
10513,Comedy
20267,Comedy
20267,Fantasy
20267,Slice of Life
2619,Action
2619,Adventure
5763,Action
5763,Drama
5763,Sci-Fi
37920,Comedy
34964,Action
34964,Sci-Fi
34964,Ecchi
1300,Comedy
2503,Adventure
2503,Comedy
14921,Drama
14921,Fantasy
14921,Romance
10308,Action
10308,Comedy
10308,Sci-Fi
1816,Action
1816,Adventure
1816,Comedy
1816,Sci-Fi
298,Adventure
298,Comedy
298,Fantasy
1960,Comedy
1960,Fantasy
810,Comedy
810,Drama
810,Sci-Fi
34055,Action
34055,Adventure
34055,Drama
34055,Fantasy
34055,Horror
52079,Action
28833,Action
28833,Adventure
28833,Fantasy
5908,Comedy
52985,Comedy
52985,Fantasy
63,Comedy
63,Romance
63,Sci-Fi
63,Ecchi
7307,Comedy
7307,Supernatural
52619,Comedy
52619,Fantasy
3835,Drama
3835,Slice of Life
14913,Adventure
14913,Fantasy
39590,Comedy
12549,Comedy
12549,Romance
12549,Supernatural
12549,Ecchi
4511,Adventure
4511,Slice of Life
34836,
637,Comedy
637,Romance
637,Ecchi
40356,Action
40356,Adventure
40356,Drama
40356,Fantasy
15125,Comedy
15125,Sports
684,Fantasy
684,Romance
1198,Comedy
1198,Romance
1198,Slice of Life
34522,Drama
913,Action
913,Ecchi
3464,Action
3464,Comedy
3464,Romance
3464,Sci-Fi
3464,Ecchi
148,Drama
148,Romance
50678,Action
50678,Sci-Fi
7148,Comedy
7148,Romance
7148,Ecchi
38297,Action
38297,Adventure
38297,Fantasy
37599,Action
37599,Fantasy
8799,Action
8799,Adventure
8799,Sci-Fi
31452,Adventure
31452,Fantasy
31452,Romance
31452,Sci-Fi
163,Adventure
163,Comedy
163,Fantasy
10810,Action
10810,Comedy
10810,Romance
11841,Action
11841,Fantasy
35298,Comedy
35298,Gourmet
4782,Comedy
4782,Slice of Life
2571,Adventure
2571,Comedy
48235,Action
48235,Comedy
48235,Romance
37778,Slice of Life
5337,Adventure
5337,Fantasy
37283,Action
37283,Adventure
37283,Sci-Fi
37283,Sports
34257,Comedy
34257,Slice of Life
11177,
51293,Slice of Life
32785,
4244,Action
4244,Adventure
4928,Comedy
4928,Drama
31440,Comedy
35076,Action
21353,Action
21353,Sci-Fi
21353,Supernatural
49766,Action
31427,Action
31427,Adventure
31427,Comedy
17821,Sports
916,Action
916,Horror
916,Mystery
916,Supernatural
37988,Comedy
37988,Sci-Fi
1737,Action
1737,Adventure
1737,Drama
1737,Sci-Fi
4132,Drama
4132,Slice of Life
446,Action
446,Drama
29017,Comedy
29017,Fantasy
29017,Slice of Life
42568,Slice of Life
2106,Sci-Fi
43969,Comedy
43969,Romance
799,Comedy
799,Drama
799,Slice of Life
1067,Action
1067,Drama
1067,Fantasy
1067,Romance
1067,Sci-Fi
3054,Action
3054,Adventure
3054,Drama
671,Drama
11533,Adventure
11533,Comedy
1975,Sci-Fi
8235,Adventure
8235,Comedy
8235,Fantasy
8235,Slice of Life
31621,Comedy
31621,Slice of Life
50955,Comedy
50955,Fantasy
682,Comedy
682,Fantasy
682,Romance
612,Comedy
612,Romance
6633,Action
6633,Adventure
6633,Fantasy
6633,Ecchi
38707,Adventure
38707,Comedy
38707,Sci-Fi
4962,Adventure
4962,Comedy
4962,Fantasy
30749,Action
30749,Fantasy
30749,Romance
30749,Ecchi
13551,Comedy
13551,Drama
13551,Slice of Life
1836,Comedy
1836,Drama
1836,Fantasy
1836,Romance
1836,Ecchi
31049,Adventure
31049,Sci-Fi
31049,Sports
3909,Comedy
3909,Fantasy
4197,Adventure
4197,Comedy
4197,Fantasy
10490,Action
10490,Horror
10490,Mystery
10490,Supernatural
36022,Action
2089,Action
2089,Adventure
2089,Romance
2089,Sci-Fi
50999,Sports
17831,Comedy
17831,Supernatural
406,Sci-Fi
406,Sports
34800,Comedy
34800,Slice of Life
47612,Sports
37422,Comedy
37422,Slice of Life
1676,Action
1676,Adventure
1676,Sci-Fi
1189,Action
1189,Adventure
1189,Fantasy
1189,Romance
1189,Sci-Fi
33222,Comedy
119,Comedy
119,Drama
119,Romance
973,Adventure
973,Sci-Fi
1706,Action
1706,Adventure
1706,Drama
1706,Sci-Fi
1325,Adventure
1325,Drama
1325,Fantasy
6583,Adventure
6583,Comedy
6583,Fantasy
6583,Sci-Fi
22123,Comedy
22123,Girls Love
50284,Mystery
50284,Sci-Fi
35370,Comedy
2284,Adventure
2284,Comedy
2284,Sci-Fi
497,Adventure
497,Fantasy
497,Girls Love
497,Mystery
497,Ecchi
38920,Action
38920,Drama
412,Comedy
412,Ecchi
36266,Drama
36266,Horror
36266,Supernatural
31560,Comedy
31560,Slice of Life
40708,Comedy
40708,Fantasy
40708,Romance
40708,Ecchi
50638,Action
50638,Drama
50638,Sci-Fi
840,Comedy
840,Romance
840,Sci-Fi
3366,Action
3366,Mystery
3366,Sci-Fi
3366,Supernatural
39506,Action
39506,Sci-Fi
36259,Comedy
1693,Action
1693,Sci-Fi
7793,Action
7793,Sports
28283,Action
13367,Comedy
13367,Mystery
13367,Romance
13367,Ecchi
49556,Sports
41812,Comedy
41812,Romance
41812,Ecchi
37232,Action
37232,Adventure
37232,Fantasy
38397,Comedy
38397,Ecchi
43767,Drama
43767,Mystery
43767,Sci-Fi
43767,Supernatural
4742,Comedy
197,Comedy
197,Romance
197,Sci-Fi
197,Ecchi
4574,Action
4574,Sci-Fi
38192,Adventure
38192,Comedy
38192,Sci-Fi
2245,Drama
2245,Romance
2245,Sci-Fi
2934,Comedy
41380,Action
41380,Drama
41380,Fantasy
55,Action
55,Adventure
55,Fantasy
55,Horror
55,Sci-Fi
27815,Action
50862,Sci-Fi
37651,Action
37651,Fantasy
6971,Adventure
6971,Supernatural
33743,Drama
33743,Romance
33743,Ecchi
35757,Adventure
35757,Fantasy
4242,Action
4242,Adventure
10338,Comedy
10338,Supernatural
33797,Sci-Fi
1409,Sci-Fi
1409,Sports
9750,Action
9750,Comedy
9750,Fantasy
9750,Romance
9750,Ecchi
52969,Adventure
52969,Fantasy
471,Comedy
471,Drama
471,Romance
744,Comedy
744,Romance
744,Sci-Fi
22537,Avant Garde
22537,Horror
22537,Supernatural
2105,Drama
2105,Romance
2105,Supernatural
10815,Action
10815,Sci-Fi
28155,Action
28155,Adventure
28155,Comedy
28155,Drama
32214,Action
32214,Comedy
32214,Sci-Fi
32214,Ecchi
4536,Comedy
4536,Sci-Fi
10671,Comedy
10671,Slice of Life
16486,Sports
10109,Comedy
10109,Sports
10109,Ecchi
9905,Sports
40934,Adventure
40934,Fantasy
41283,Action
41283,Adventure
41283,Comedy
2252,Action
2252,Horror
2252,Supernatural
14827,Drama
14827,Romance
14827,Ecchi
3825,Action
3825,Sports
4199,Adventure
4199,Drama
4199,Romance
31630,Comedy
31630,Drama
31630,Mystery
10187,Comedy
10187,Ecchi
1019,Action
1019,Boys Love
1019,Drama
1019,Supernatural
34051,Action
34051,Comedy
34051,Supernatural
34051,Ecchi
9736,Comedy
9736,Fantasy
9736,Romance
9736,Ecchi
3389,Action
3389,Drama
3389,Mystery
50250,Comedy
35334,Comedy
35988,Adventure
35988,Comedy
35988,Fantasy
30127,Comedy
30127,Slice of Life
3101,Action
3101,Adventure
3101,Sci-Fi
23787,Comedy
2686,Adventure
2686,Sci-Fi
8553,Action
8553,Adventure
8553,Comedy
8553,Sci-Fi
33341,Adventure
33341,Sci-Fi
4720,Drama
4720,Romance
3295,Adventure
3295,Comedy
39326,Comedy
39326,Romance
39326,Ecchi
5153,Action
5153,Fantasy
5153,Sci-Fi
34934,Drama
34934,Romance
1070,Comedy
1070,Romance
3182,Comedy
3182,Romance
3182,Slice of Life
10346,Sports
32772,
17731,Comedy
10808,Action
10808,Sci-Fi
2568,Drama
4597,Action
4597,Adventure
33430,Comedy
30384,Comedy
30384,Slice of Life
23325,Action
27741,
5628,Comedy
5628,Sci-Fi
30795,Slice of Life
40550,Action
40550,Fantasy
706,Comedy
706,Drama
9493,Action
9493,Comedy
9493,Supernatural
9493,Ecchi
17705,
225,Action
225,Adventure
225,Comedy
225,Fantasy
3839,
36124,Drama
36124,Horror
36124,Mystery
36124,Supernatural
41783,Sports
1694,Action
1694,Comedy
1694,Sci-Fi
20533,Adventure
20533,Fantasy
20533,Sci-Fi
5725,Action
5725,Adventure
5725,Sci-Fi
44276,Action
44276,Comedy
44276,Fantasy
1035,Adventure
1035,Boys Love
1035,Comedy
1035,Fantasy
32360,Action
32360,Fantasy
32360,Sci-Fi
22215,Sports
54760,Adventure
54760,Fantasy
2031,Action
2031,Adventure
2031,Fantasy
42653,Slice of Life
2702,Adventure
40960,Comedy
40960,Fantasy
15547,
9479,Action
9479,Sci-Fi
850,Boys Love
850,Comedy
850,Drama
17651,
9391,Action
9391,Adventure
9391,Sci-Fi
17667,Comedy
1988,Comedy
1988,Romance
3435,Mystery
4808,Action
4808,Adventure
4808,Sci-Fi
3131,Sports
51305,Action
51305,Avant Garde
51305,Comedy
51305,Sci-Fi
18247,Action
18247,Comedy
18247,Sci-Fi
18247,Ecchi
23121,Comedy
23121,Slice of Life
6375,Action
6375,Adventure
6375,Sci-Fi
50559,Action
50559,Sci-Fi
7103,Fantasy
3823,Comedy
3823,Slice of Life
39701,Action
39701,Adventure
39701,Fantasy
32039,Comedy
38923,Mystery
38923,Supernatural
33244,Comedy
33244,Supernatural
39699,Sports
417,Action
417,Fantasy
41372,Action
40786,Sports
8373,Adventure
8373,Comedy
2732,Comedy
2732,Drama
50606,Action
50606,Comedy
50606,Romance
50606,Supernatural
50606,Ecchi
37036,Comedy
14989,Action
34382,Drama
34382,Girls Love
38767,Comedy
38767,Slice of Life
32407,Fantasy
32407,Sci-Fi
34497,Adventure
34497,Fantasy
40358,Comedy
40358,Slice of Life
3776,
7109,Action
7109,Adventure
7109,Fantasy
51632,Adventure
51632,Comedy
51632,Fantasy
51632,Romance
27629,Comedy
27629,Mystery
8189,Comedy
3915,Adventure
3915,Comedy
54431,Action
54431,Adventure
54431,Comedy
54431,Fantasy
5022,Action
5022,Sci-Fi
14283,Action
14283,Sci-Fi
14283,Ecchi
42506,Comedy
5454,Comedy
3315,Action
3315,Sci-Fi
1175,Comedy
1175,Sci-Fi
1175,Sports
1062,Action
1062,Comedy
41364,Slice of Life
37522,Mystery
37522,Supernatural
591,Comedy
591,Romance
591,Supernatural
591,Ecchi
16518,Adventure
16518,Fantasy
3874,Sports
2156,Action
2156,Fantasy
2495,Drama
2495,Slice of Life
1221,Action
1221,Comedy
1221,Sci-Fi
41074,Action
41074,Adventure
41074,Comedy
41074,Fantasy
125,Comedy
125,Romance
25397,Action
25397,Fantasy
25397,Romance
25397,Ecchi
4800,Adventure
13185,Action
13185,Adventure
53428,Fantasy
348,Comedy
348,Fantasy
31573,Adventure
7176,Comedy
7176,Slice of Life
34525,Fantasy
34525,Slice of Life
13139,Comedy
21167,Fantasy
18771,Action
336,Drama
336,Fantasy
2281,Adventure
2281,Comedy
2281,Fantasy
2281,Mystery
2281,Sci-Fi
6374,Action
6374,Adventure
6374,Sci-Fi
685,Drama
685,Romance
685,Sci-Fi
685,Slice of Life
6468,Comedy
6468,Slice of Life
37799,Action
37799,Fantasy
37799,Horror
2718,Adventure
2718,Fantasy
2738,Fantasy
34501,Action
19585,Comedy
19585,Slice of Life
7575,Comedy
7575,Drama
7575,Romance
7575,Slice of Life
14199,Comedy
14199,Romance
14199,Ecchi
24705,Action
24705,Comedy
24705,Fantasy
24705,Romance
4013,Action
4013,Adventure
36023,Action
36023,Supernatural
38262,Comedy
14093,Action
14093,Adventure
14093,Comedy
14093,Fantasy
1807,Action
1807,Comedy
1807,Drama
1807,Fantasy
10611,Comedy
10611,Romance
10611,Ecchi
54259,Comedy
54259,Romance
39194,Comedy
39194,Gourmet
36418,Slice of Life
37106,
4209,Action
4209,Comedy
4209,Sci-Fi
9884,Comedy
9107,Action
9107,Adventure
9107,Comedy
9107,Fantasy
37598,Action
37598,Supernatural
5201,Adventure
5201,Comedy
3819,Drama
21033,Comedy
21033,Fantasy
21033,Ecchi
12611,Fantasy
3800,Drama
37561,Action
37561,Sci-Fi
31157,Comedy
1661,Action
1661,Sci-Fi
295,Adventure
295,Drama
295,Sci-Fi
2572,Adventure
2572,Fantasy
19367,Action
19367,Adventure
19367,Sci-Fi
11268,Comedy
11268,Slice of Life
2280,Comedy
4211,Action
4211,Comedy
4211,Fantasy
33027,Action
33027,Sci-Fi
817,Comedy
817,Romance
817,Sci-Fi
36108,Comedy
36108,Gourmet
2282,
3444,Action
3444,Sci-Fi
943,Drama
943,Fantasy
943,Slice of Life
39277,Comedy
39277,Supernatural
10015,Action
10015,Fantasy
20971,Romance
23897,Slice of Life
40045,Adventure
40045,Comedy
6428,Action
6428,Sci-Fi
836,Comedy
836,Drama
836,Romance
1673,Sci-Fi
10319,Action
10319,Adventure
10319,Sci-Fi
11385,Action
11385,Adventure
11385,Comedy
11385,Fantasy
40526,Comedy
40526,Fantasy
37646,Comedy
3834,Adventure
3834,Sci-Fi
9950,
32682,Horror
32682,Mystery
32682,Supernatural
32601,Romance
9613,Action
9613,Sci-Fi
105,Comedy
105,Romance
105,Slice of Life
21677,Action
21677,Romance
21677,Sci-Fi
2564,Comedy
2564,Romance
2564,Sci-Fi
5276,Comedy
5276,Fantasy
1193,Comedy
1193,Fantasy
1839,Adventure
1839,Fantasy
1839,Slice of Life
28861,Comedy
28861,Slice of Life
6900,Comedy
38610,Comedy
38610,Ecchi
34368,Drama
34368,Mystery
34368,Supernatural
39199,Action
39199,Drama
39199,Fantasy
16906,Comedy
40893,Comedy
40893,Romance
40893,Slice of Life
1810,Drama
1810,Romance
614,Fantasy
614,Romance
6674,Comedy
6674,Mystery
23,Action
23,Sports
2075,Adventure
2075,Comedy
2075,Slice of Life
1456,Action
1456,Adventure
1456,Mystery
4113,Fantasy
4113,Romance
2367,Comedy
2367,Ecchi
48842,Action
48842,Adventure
48842,Comedy
48842,Fantasy
23309,Action
23309,Ecchi
19825,Adventure
7245,Fantasy
4744,Comedy
4744,Romance
4744,Ecchi
48776,Fantasy
6970,Adventure
6970,Sci-Fi
6511,Action
6511,Adventure
6511,Sci-Fi
1537,Action
1537,Adventure
1537,Sci-Fi
257,Action
257,Ecchi
10324,Comedy
925,Action
925,Adventure
925,Sci-Fi
51252,Action
51252,Fantasy
51252,Mystery
46471,Comedy
46471,Mystery
46471,Romance
4154,Action
4154,Adventure
4154,Comedy
4154,Fantasy
5143,Action
5143,Sci-Fi
37008,
31150,Adventure
31150,Comedy
42959,Comedy
42959,Slice of Life
1746,Action
1746,Adventure
1746,Sci-Fi
14693,Comedy
14693,Slice of Life
3503,Comedy
3503,Romance
3503,Supernatural
3503,Ecchi
28207,Comedy
4439,Action
3845,Adventure
3869,Comedy
3869,Fantasy
39918,
46381,Action
46381,Sci-Fi
4339,Drama
4339,Sports
4667,Adventure
4667,Fantasy
2142,Adventure
2142,Comedy
2142,Fantasy
2127,Action
2127,Adventure
2127,Sci-Fi
3519,Award Winning
3519,Comedy
241,Comedy
241,Fantasy
241,Romance
241,Ecchi
35183,Sports
38254,Drama
38254,Slice of Life
43760,Fantasy
35427,Comedy
32353,Comedy
32353,Slice of Life
833,Action
833,Comedy
833,Sci-Fi
1704,Action
1704,Adventure
1704,Sci-Fi
34427,Action
34427,Sci-Fi
34427,Slice of Life
30524,Horror
30524,Mystery
30524,Supernatural
23067,Action
23067,Adventure
23067,Comedy
23067,Sci-Fi
36511,Action
36511,Fantasy
36511,Horror
36267,Comedy
36267,Sci-Fi
19685,Comedy
19685,Romance
6205,Action
6205,Comedy
6205,Romance
6205,Ecchi
37254,Action
37254,Adventure
37254,Comedy
37254,Fantasy
1617,Comedy
1617,Romance
1617,Slice of Life
20033,Comedy
4459,Adventure
4459,Award Winning
4459,Comedy
4459,Fantasy
3877,Adventure
3609,Action
3609,Adventure
3609,Sci-Fi
3576,Adventure
3576,Fantasy
6130,Comedy
4614,Adventure
4614,Drama
4614,Romance
5082,
5070,Action
5070,Sci-Fi
36993,Comedy
36993,Sports
39523,Action
39523,Adventure
39523,Fantasy
37188,Comedy
37188,Slice of Life
37739,
2885,Comedy
7551,Action
7551,Adventure
7551,Sci-Fi
9900,
30721,Comedy
30721,Sci-Fi
1570,Comedy
1570,Romance
36784,Comedy
51711,Action
51711,Fantasy
52830,Action
52830,Adventure
52830,Fantasy
2366,Supernatural
39960,Comedy
39960,Slice of Life
50204,Mystery
50204,Sci-Fi
9952,
10138,Adventure
48742,Adventure
48742,Comedy
48742,Fantasy
2613,Adventure
2613,Drama
2613,Sci-Fi
34799,Comedy
34799,Sci-Fi
51381,Action
25717,Adventure
25717,Fantasy
42892,Action
42892,Drama
42892,Supernatural
39811,Action
39811,Fantasy
32901,Comedy
32901,Romance
32901,Ecchi
8764,Comedy
51219,Comedy
51219,Fantasy
40850,Sports
2285,Action
2285,Adventure
2285,Sci-Fi
6117,Comedy
6117,Romance
3099,Action
3099,Fantasy
171,Adventure
171,Drama
171,Fantasy
1607,Drama
1607,Romance
1607,Supernatural
718,Comedy
718,Drama
718,Romance
718,Slice of Life
888,Action
888,Sci-Fi
31422,Sports
34903,Action
48981,Action
48981,Fantasy
37979,Action
37979,Drama
37979,Fantasy
32805,Comedy
49612,Action
49612,Adventure
49612,Fantasy
53300,Romance
20931,Comedy
20931,Slice of Life
17211,Comedy
3399,Action
3399,Sci-Fi
11275,Adventure
40964,Action
40964,Fantasy
7395,Adventure
7395,Fantasy
3035,Action
3035,Sci-Fi
39244,Action
30895,Mystery
30895,Romance
1884,Comedy
1048,Horror
1048,Supernatural
6981,Comedy
40594,Adventure
40594,Fantasy
38549,Adventure
38549,Comedy
31994,Avant Garde
31994,Horror
31994,Supernatural
6919,Action
6919,Drama
26443,Action
26443,Adventure
26443,Ecchi
38835,Comedy
184,Action
184,Sci-Fi
35714,Avant Garde
35714,Horror
35714,Supernatural
42072,Adventure
42072,Fantasy
25283,Action
25283,Drama
25283,Fantasy
48466,Action
48466,Sci-Fi
48633,Suspense
9936,Action
9936,Ecchi
7106,Action
7106,Adventure
7106,Sci-Fi
6311,Comedy
835,Drama
835,Romance
32301,Action
32301,Sci-Fi
3637,Action
3637,Adventure
3637,Sci-Fi
7643,Comedy
7643,Slice of Life
30485,Mystery
30485,Sci-Fi
30485,Supernatural
3146,Adventure
3146,Sci-Fi
17147,Comedy
8763,Comedy
48644,Action
48644,Comedy
48644,Sci-Fi
910,Adventure
910,Comedy
33531,Sci-Fi
1666,Adventure
1666,Sci-Fi
1666,Supernatural
3166,Action
3166,Fantasy
3166,Horror
3166,Sci-Fi
7334,Action
7334,Adventure
7334,Fantasy
17687,Adventure
17687,Fantasy
32379,Action
32379,Adventure
32379,Drama
32379,Fantasy
32379,Horror
50583,Comedy
50583,Fantasy
69,Action
69,Fantasy
69,Sci-Fi
6771,Adventure
6771,Fantasy
909,Adventure
909,Sci-Fi
31338,Action
31338,Romance
31338,Sci-Fi
31338,Ecchi
33012,Drama
33012,Romance
33012,Sci-Fi
47163,Action
47163,Adventure
47163,Fantasy
19151,Romance
19151,Sports
19151,Ecchi
17681,Comedy
17681,Fantasy
31804,Comedy
31804,Slice of Life
576,Comedy
576,Fantasy
576,Romance
31223,Action
31223,Sci-Fi
980,Comedy
980,Sci-Fi
47391,Action
47391,Adventure
47391,Fantasy
31914,
30455,Action
30455,Sci-Fi
3676,Action
3676,Sci-Fi
470,Comedy
470,Drama
470,Romance
8999,Action
8999,Adventure
7079,Action
7079,Horror
7079,Mystery
7079,Supernatural
41899,Action
41899,Adventure
41899,Fantasy
41899,Ecchi
2567,Adventure
2153,Fantasy
36037,Action
36037,Comedy
36037,Ecchi
21487,Comedy
21487,Slice of Life
5311,Action
5311,Sci-Fi
2789,Adventure
2789,Fantasy
14237,Action
14237,Sci-Fi
14237,Slice of Life
4975,Mystery
4975,Sci-Fi
4975,Supernatural
3202,Fantasy
37245,Action
37245,Sci-Fi
3164,Comedy
3164,Slice of Life
34565,Action
34565,Supernatural
36894,Action
36894,Comedy
36894,Sci-Fi
33739,Comedy
6868,Comedy
12139,Action
12139,Mystery
12123,Comedy
12123,Slice of Life
4427,Action
4427,Adventure
5833,Action
5833,Comedy
5833,Sci-Fi
50438,Comedy
48365,Comedy
48365,Supernatural
17873,Action
17873,Adventure
17873,Comedy
17873,Fantasy
48415,Action
48415,Fantasy
38670,
38328,Action
38328,Sci-Fi
301,Action
301,Adventure
301,Comedy
301,Mystery
6119,Comedy
6119,Gourmet
1314,Action
1314,Sci-Fi
29722,Comedy
29722,Gourmet
29722,Slice of Life
33047,Action
33047,Fantasy
33047,Supernatural
1865,Action
1865,Comedy
1865,Sci-Fi
1865,Ecchi
38268,Action
38268,Adventure
38268,Fantasy
49871,Comedy
49871,Ecchi
6087,Action
6087,Drama
6087,Sci-Fi
8285,Action
8285,Adventure
8285,Sci-Fi
8436,
159,Action
159,Adventure
159,Fantasy
159,Horror
159,Sci-Fi
17092,Sports
34403,Comedy
34403,Romance
34403,Ecchi
37438,Action
37438,Mystery
37438,Sci-Fi
7522,Action
7522,Adventure
7522,Fantasy
8065,Action
8065,Adventure
34550,Comedy
34550,Drama
2162,Adventure
5235,Fantasy
3571,Adventure
7605,Adventure
7605,Comedy
7605,Fantasy
44274,Sports
15119,Action
15119,Comedy
15119,Ecchi
6979,Adventure
6979,Fantasy
33836,Romance
31044,Fantasy
31044,Slice of Life
35434,Romance
555,Comedy
555,Girls Love
555,Sci-Fi
5600,Adventure
4049,Adventure
4049,Comedy
4049,Fantasy
33737,Action
33737,Sci-Fi
9395,Adventure
3810,Adventure
3810,Comedy
3810,Fantasy
12929,Action
12929,Adventure
12929,Fantasy
12929,Sci-Fi
8184,Adventure
38749,Sci-Fi
38749,Suspense
2769,Action
2769,Adventure
2769,Sci-Fi
8956,Action
8956,Adventure
38830,Action
38830,Fantasy
10623,Adventure
7405,Adventure
34502,Action
34502,Comedy
34502,Sci-Fi
6397,Adventure
6397,Slice of Life
38203,Comedy
37395,Action
37395,Adventure
37395,Comedy
37395,Sci-Fi
40714,Comedy
40714,Supernatural
3075,Adventure
3075,Sci-Fi
16347,Comedy
31566,Comedy
3881,Comedy
31631,Fantasy
610,Comedy
610,Drama
610,Supernatural
610,Ecchi
8287,Action
10774,Sports
12967,Action
12967,Fantasy
12967,Romance
1600,Comedy
1600,Sci-Fi
5292,Action
5292,Adventure
27693,Romance
19947,Sports
10965,Adventure
10965,Mystery
10965,Sci-Fi
10965,Supernatural
6452,Action
6452,Sci-Fi
2823,Comedy
2823,Fantasy
32023,Action
32023,Drama
32023,Sci-Fi
7956,Comedy
7956,Sci-Fi
3873,Adventure
9770,Fantasy
34337,Romance
5129,Adventure
5129,Sci-Fi
3822,Adventure
33377,Drama
33377,Mystery
33377,Sci-Fi
2699,Action
2699,Comedy
2699,Sci-Fi
37940,Comedy
37940,Slice of Life
51764,Fantasy
19257,Comedy
3846,Action
3846,Sci-Fi
1083,Drama
1083,Slice of Life
2233,Comedy
42627,Action
42627,Adventure
42627,Fantasy
11859,Action
11859,Adventure
11859,Fantasy
11859,Ecchi
9806,Action
9806,Fantasy
31540,Comedy
2574,Adventure
2574,Fantasy
31091,Comedy
31091,Slice of Life
18155,Comedy
10562,Action
32572,
3768,Action
3768,Sports
19875,Comedy
7779,Drama
7779,Fantasy
44081,
4383,Comedy
4383,Fantasy
4383,Slice of Life
2575,Adventure
2575,Slice of Life
8538,Comedy
8538,Romance
5477,Comedy
5477,Sci-Fi
9598,Comedy
9598,Sci-Fi
2552,Comedy
2552,Slice of Life
6731,Comedy
3812,Adventure
36423,Action
4599,Fantasy
8449,Action
8449,Boys Love
8449,Sci-Fi
8449,Suspense
3975,Comedy
3975,Slice of Life
1591,Comedy
1591,Romance
7981,Comedy
7981,Slice of Life
7981,Supernatural
11873,Comedy
4024,Adventure
4024,Fantasy
47161,Action
47161,Adventure
47161,Fantasy
6520,Comedy
6520,Fantasy
6520,Slice of Life
6629,Comedy
6629,Slice of Life
35712,Comedy
35712,Romance
35712,Ecchi
3132,Adventure
55894,Action
2827,Comedy
10527,Action
10527,Adventure
10527,Comedy
10527,Fantasy
12483,Comedy
12483,Horror
12483,Mystery
12483,Supernatural
28883,Action
28883,Comedy
32309,Drama
32309,Slice of Life
5278,Action
5278,Adventure
5278,Comedy
5278,Romance
5278,Sci-Fi
2609,Drama
2609,Romance
32274,Comedy
3723,Comedy
3391,Comedy
3391,Ecchi
37369,
5223,Comedy
31673,Comedy
13177,Slice of Life
3932,Action
3932,Sci-Fi
30291,Comedy
30291,Mystery
2226,Fantasy
3736,Comedy
3736,Fantasy
46985,Adventure
46985,Fantasy
46985,Romance
1583,Action
1583,Sci-Fi
3844,Action
3844,Sports
36516,Action
36516,Drama
36516,Romance
