anime_id,theme
1574,Mecha
9345,School
32936,
1713,Military
1986,Mecha
1986,Military
1986,Space
4044,Mythology
1458,Mecha
1458,Space
41573,Martial Arts
35302,Anthropomorphic
35302,Historical
35302,Parody
35302,Samurai
3194,
16530,
17777,
23433,Adult Cast
23433,Crossdressing
23433,Detective
23433,Parody
14277,School
6645,School
8815,
2809,
1868,Mecha
2545,Historical
1057,
39282,
5883,Martial Arts
5883,Samurai
37657,School
5250,Mecha
5250,Time Travel
5131,Mecha
38909,Video Game
445,
31221,School
15313,
37893,
49431,Pets
5132,Gag Humor
5132,School
10465,Historical
10465,Samurai
16397,School
337,Love Polygon
1883,Pets
3870,Combat Sports
40075,Reverse Harem
40075,Super Power
16131,Mecha
952,
9015,
7004,
38529,CGDCT
38529,School
38529,Team Sports
1157,
24873,Harem
24873,School
9520,Mecha
50599,
4584,
20053,Detective
20053,Mecha
11919,Team Sports
31674,
3876,
4314,
1542,Mecha
22733,Isekai
1337,Mythology
15883,
5375,
5287,Team Sports
3969,Mecha
3969,Space
4443,
360,
3937,
8961,Samurai
36425,
24835,Mecha
24835,Parody
7505,
2155,Harem
2155,School
349,Mahou Shoujo
9978,
10607,Gag Humor
10136,Educational
10135,Educational
10135,Historical
1508,
2882,Historical
18819,
693,Detective
2723,Mecha
24663,
49505,
8158,
37998,Military
11769,School
133,School
8899,
42307,
8753,Space
3361,Mecha
346,Harem
346,School
4615,Anthropomorphic
4591,School
40145,Strategy Game
6277,Historical
15565,Harem
15565,Martial Arts
15565,School
15565,Super Power
53162,Martial Arts
545,
17601,
35251,Historical
35251,Isekai
35251,Reverse Harem
40679,School
40679,Team Sports
8216,Combat Sports
8216,Martial Arts
24699,
30156,Mahou Shoujo
17703,
43741,Mecha
35203,Harem
35203,Isekai
35203,Reincarnation
42657,Parody
42657,Super Power
35248,
11017,Strategy Game
16211,Historical
3840,
49691,Racing
49551,
6899,
648,Harem
648,Time Travel
2566,School
21809,Mecha
1561,Idols (Female)
1561,Music
23901,Pets
31845,Harem
31845,School
3769,Team Sports
1711,
4719,
12367,Isekai
12367,Workplace
39582,Adult Cast
39582,Historical
6625,
2406,
309,Parody
5112,Anthropomorphic
38091,School
38091,Team Sports
2892,
38535,Strategy Game
2523,Isekai
2523,Martial Arts
577,Mahou Shoujo
2679,
17969,
511,Historical
38673,CGDCT
231,Mythology
5189,
10528,Strategy Game
35303,Historical
37806,Super Power
3434,Racing
32878,Detective
32878,Space
22441,
141,Mecha
854,Military
854,Space
4801,
19843,
10250,Super Power
927,Mecha
927,Space
6261,
24417,Gag Humor
1547,School
36316,Video Game
9885,
32571,
3514,Childcare
36431,
12677,
2234,Mecha
2234,Parody
42774,Team Sports
10869,Racing
10869,Space
10869,Strategy Game
8812,
53179,
18767,Super Power
1333,
3151,Mecha
47250,Historical
10217,Mahou Shoujo
40197,School
49969,Team Sports
8240,Historical
204,Harem
204,Super Power
31410,Parody
31410,Strategy Game
9587,Harem
9768,
9799,Super Power
51098,School
40090,
4563,Strategy Game
5935,Historical
20555,Adult Cast
20555,Music
31211,
34543,
49894,Harem
49894,School
5476,
39221,Mythology
8182,
6636,Detective
6636,Mecha
3808,Racing
18447,Super Power
39567,Detective
39567,Vampire
8409,Educational
33795,Mahou Shoujo
22381,
38150,
43007,Harem
43007,School
49179,
307,
5886,
32083,
1936,
20075,Parody
8777,Historical
8777,Music
5829,Mecha
6682,Harem
6682,Super Power
23151,Idols (Male)
23151,Music
23151,Performing Arts
43350,
14211,Historical
4737,Parody
4737,Super Power
5027,
34741,Detective
34741,Mecha
39581,Workplace
10282,Historical
1899,Mecha
1188,
9424,School
9424,Strategy Game
44961,Mythology
44961,Psychological
44961,Survival
1224,Music
1224,Super Power
16303,
22831,Combat Sports
10177,Parody
23333,Psychological
23333,Super Power
23107,
28791,
17671,Combat Sports
5478,
22547,Martial Arts
34566,Martial Arts
17893,School
34295,
11213,
6875,Mecha
6875,Super Power
50789,
6012,Historical
3180,
16159,Super Power
41834,
54738,Martial Arts
36728,Pets
13231,
1769,Parody
17088,
41558,
310,
38544,Mecha
38544,Military
32691,
17291,Strategy Game
15865,
39183,
32663,Pets
6822,
6425,Strategy Game
51092,
4616,
3704,
37388,Historical
37388,Martial Arts
12039,Pets
6918,Super Power
33630,
39836,
2287,Strategy Game
25999,Parody
25999,School
9106,
37436,Mecha
23037,Historical
23037,Music
23037,Performing Arts
28071,
294,Mecha
294,Military
294,Space
37555,
4853,Vampire
7463,Strategy Game
37300,
38083,Martial Arts
38083,Mythology
4316,
31890,Gag Humor
31890,Idols (Female)
31890,Mahou Shoujo
31890,Medical
31890,Parody
54638,Music
54638,School
38379,Racing
37481,Idols (Female)
37481,Music
3936,Historical
1872,
51371,Historical
51371,Samurai
1156,
8336,
8964,
2700,
41426,
36427,
9522,Mecha
35541,Mecha
35541,Racing
35541,Strategy Game
3290,
30751,
9947,
42071,
1628,Mythology
838,
38857,Strategy Game
38857,Visual Arts
328,Music
15085,Reverse Harem
32171,School
36828,
5052,Mecha
40983,
19961,Gag Humor
9284,
42295,
13431,Parody
13431,Super Power
7723,Vampire
25429,Harem
25429,Mythology
25429,School
35542,Mecha
35542,Racing
35542,Strategy Game
10224,Mecha
10224,Space
624,Harem
988,Historical
988,Military
988,Samurai
37662,
19769,School
321,
8890,
21539,
1037,
43763,Historical
38226,
38157,School
7048,Racing
35643,Strategy Game
1991,Mecha
36196,Parody
21067,Adult Cast
21067,Crossdressing
21067,Detective
21067,Parody
33532,Mahou Shoujo
36429,Mecha
36429,Military
27811,Historical
27811,Martial Arts
27811,Mythology
27811,Samurai
37787,Space
6482,
1097,Harem
1097,Historical
1097,Mecha
3880,Mecha
6727,
32961,Mecha
11547,Historical
11547,Samurai
2824,
33462,School
42516,Strategy Game
10194,
34410,Mahou Shoujo
23551,
37154,
4444,Strategy Game
41401,
34292,Historical
31534,
14213,Historical
8900,
1955,
51128,
1167,Historical
15605,Reverse Harem
45618,
36525,Adult Cast
36525,High Stakes Game
36525,Psychological
36618,
20243,
22439,
33434,Parody
22099,Strategy Game
5475,Mecha
34129,Historical
34129,Martial Arts
55775,Music
55775,School
21427,Parody
21427,School
749,
8891,
7960,High Stakes Game
7960,Strategy Game
9438,
8829,
38572,
841,Gag Humor
49831,Super Power
50495,Idols (Female)
50495,Music
50495,School
31018,Parody
31018,School
24855,School
12361,Racing
546,School
9822,Strategy Game
31793,Mahou Shoujo
1885,Video Game
1226,Space
10802,
22735,Strategy Game
31777,
2781,Psychological
1098,
34979,
38416,
1349,Adult Cast
1349,Mecha
11541,
30410,
9781,Mecha
3885,
10349,
33966,Reverse Harem
3451,
39799,Harem
39799,School
8960,
5636,Detective
5636,Mecha
8239,
36666,
4025,
10526,Strategy Game
45665,
12243,Video Game
18241,Parody
18241,Super Power
23259,Mecha
23259,Space
44848,
22835,Crossdressing
22835,School
3724,Video Game
35254,Historical
35254,Mecha
49110,
40166,Mecha
40166,Military
23213,
42825,Super Power
33447,Workplace
12763,Historical
12763,Military
18635,School
46604,Military
27621,Parody
15043,
16027,Historical
28537,Mythology
23915,
1743,Parody
21507,School
1139,
6889,Mecha
6889,Super Power
41062,Mecha
4331,
40738,
13143,Strategy Game
34669,Mahou Shoujo
19959,
31246,
11521,
56,
12145,
8375,Mecha
16317,School
30746,Gag Humor
3294,Mecha
3294,Military
3294,Space
3683,
12887,
23351,Psychological
18205,Workplace
34852,
7980,School
13307,Samurai
31539,
275,Harem
39893,Music
8241,Strategy Game
40783,
31790,Detective
31790,Mecha
8011,Mecha
4823,Mythology
9175,
38016,Educational
39668,
46118,
2024,Historical
35313,Anthropomorphic
35313,Iyashikei
37576,Martial Arts
31143,
6523,
30386,
38611,Racing
33803,Historical
33803,Mythology
33803,Samurai
37096,Strategy Game
2822,
11405,
53633,Adult Cast
53633,Mecha
53633,Workplace
1685,Strategy Game
1623,School
40367,Mecha
858,Mecha
858,Military
17727,
40961,
31965,Mahou Shoujo
38525,Racing
31318,Mecha
36797,
6989,
44208,
17521,
34738,Historical
34738,Mythology
34738,Samurai
38440,
1947,Mecha
40085,CGDCT
1912,School
40608,Mecha
40608,Military
50285,Showbiz
50871,Mecha
47639,Mahou Shoujo
47639,School
48470,
7867,Anthropomorphic
5344,Mecha
51923,
33026,Mecha
34467,
49342,Martial Arts
49342,Super Power
30519,Mahou Shoujo
21523,Strategy Game
16169,
8765,
38534,Strategy Game
38295,CGDCT
38295,School
33184,School
8183,
49184,
34332,Performing Arts
35543,Mecha
35543,Racing
35543,Strategy Game
37268,School
14045,CGDCT
14045,Otaku Culture
2244,Historical
2244,Performing Arts
40129,Strategy Game
40403,Mecha
40403,Performing Arts
32448,Historical
3630,School
3630,Super Power
36245,Gore
36245,Psychological
36245,School
36245,Survival
39063,Adult Cast
39063,Military
17267,Super Power
8213,
37992,School
12767,
36458,Military
39966,School
39966,Team Sports
4264,
55166,
10987,
510,Harem
510,School
26085,Military
33889,
39457,
15787,Idols (Female)
15787,Music
38526,Racing
19871,
41574,
38331,Adult Cast
38331,Detective
38331,Reverse Harem
38378,Racing
21013,Super Power
51415,School
51415,Visual Arts
668,Harem
10459,
11763,Combat Sports
4553,
32454,
35250,Mahou Shoujo
35250,Psychological
33775,Samurai
5234,
40196,Racing
16405,
32670,Strategy Game
40623,School
40623,Super Power
50267,CGDCT
50267,Music
1442,Historical
2727,School
29758,Martial Arts
29758,Super Power
35332,Workplace
50607,Strategy Game
3259,
12359,
21421,
6571,
35642,Racing
36530,
786,School
40506,Strategy Game
21997,
5821,
10525,
6075,
25965,
15749,
4908,Parody
34511,Detective
34511,Racing
30382,Mecha
49780,
32947,Team Sports
36166,
38070,Racing
2308,Harem
2308,Historical
2308,Mecha
15915,
41383,Mythology
27451,
34289,School
13141,
4709,
37368,
37584,Historical
37584,Samurai
37584,Time Travel
24793,
28921,
37484,
10540,
32818,
32807,
27519,
35835,
48492,Military
48492,Super Power
9433,
6077,
25967,
38860,Historical
38860,Samurai
38860,Time Travel
31699,Parody
7175,Parody
7175,Super Power
37446,Harem
37446,Isekai
37446,Military
1664,
17733,
10524,
21821,Historical
21821,Mecha
34028,Idols (Female)
34028,Music
8130,Mecha
10908,
3264,
34975,Super Power
21999,
50220,Harem
50220,Isekai
48441,Military
5474,
7625,
36655,Historical
36655,Martial Arts
33473,
38251,
42883,Workplace
36000,Space
41405,Strategy Game
17127,Mecha
36945,Super Power
34052,
23409,
36309,School
36309,Time Travel
354,
8041,
37151,Super Power
7247,Combat Sports
31498,CGDCT
31498,School
6798,
31549,
611,
32221,Detective
32221,Racing
23149,
50891,Psychological
36009,Racing
45207,
17090,
21267,
30091,
34088,Historical
41529,
41381,Idols (Female)
41381,Music
41381,School
10241,
22221,Historical
52814,
28247,Music
27459,Racing
3176,Music
3104,Military
13207,Historical
13207,Parody
30777,
36943,
32819,
54040,High Stakes Game
32820,
38071,Racing
3879,Historical
3458,Detective
3458,Racing
27455,
27453,Music
27453,Performing Arts
9561,
832,Mecha
7561,
49292,
42571,
32608,Isekai
38074,Racing
22849,
32595,
7808,Historical
41521,Strategy Game
22225,
33746,
10533,
34905,
33044,Workplace
20117,
35739,Parody
34392,
23349,
51636,
19305,
29715,
38573,
33846,Parody
27757,Anthropomorphic
40137,Idols (Male)
40137,Music
29974,Reverse Harem
29974,School
29974,Vampire
31710,
37509,Music
33274,Gag Humor
38162,
2476,Harem
2476,School
35964,Historical
35964,Martial Arts
15795,
10958,School
34510,Detective
34510,Racing
1775,Reincarnation
27467,
6907,
15579,
38199,Idols (Female)
38199,Music
8897,
17086,
39622,Strategy Game
30173,Historical
30173,Samurai
32455,Idols (Female)
32455,Music
32455,Performing Arts
41807,
34013,Parody
34013,Strategy Game
53587,Adult Cast
32438,Psychological
32438,Survival
36135,Mythology
36135,Parody
31517,Parody
9627,
30851,Mecha
30851,Parody
24011,
22541,
23511,Strategy Game
964,
23313,
50418,
49304,
37952,
22345,
16696,Space
33985,Survival
33985,Vampire
19121,Parody
34613,Parody
31109,School
37744,Isekai
20329,Detective
38072,Racing
32697,Historical
32697,Organized Crime
32697,Reverse Harem
1712,Mecha
44040,Workplace
8220,Anthropomorphic
32237,
39039,
40488,Team Sports
1200,Samurai
2364,Detective
2364,Mecha
31698,Racing
6947,
12393,
10838,School
22955,
43771,Idols (Male)
43771,Music
18365,Mecha
17849,Adult Cast
32084,School
32084,Strategy Game
27457,Racing
36976,
23079,Love Polygon
23079,Visual Arts
10347,
18133,
2382,Mecha
2382,Military
42717,
23229,
51495,Harem
51495,Isekai
35997,Isekai
35997,School
28401,Mecha
28401,Parody
27589,
31898,Racing
37769,
31519,
32582,
2521,Mecha
35252,
53231,
3573,Mahou Shoujo
3573,Parody
32447,
34156,
33771,School
35114,School
33572,Idols (Female)
33572,Music
12951,Military
12951,Space
38284,
32271,Military
32271,Super Power
36029,Mythology
31439,School
40165,Mecha
40165,Music
38843,
30826,
27927,School
6448,Space
6448,Super Power
37601,
28595,
4929,Mecha
4929,Space
2391,Mecha
31904,Super Power
39979,Workplace
51306,
29687,
17707,Parody
3772,Mecha
36001,CGDCT
40758,Performing Arts
36510,Harem
36510,Historical
36510,Military
34383,
32606,Mythology
5304,
3205,Idols (Female)
3205,Music
49514,Historical
38814,Harem
38814,School
38814,Time Travel
48858,
4905,Racing
51139,Music
51139,School
19207,Mahou Shoujo
23375,Idols (Female)
23375,Music
27785,Mecha
27785,Parody
30251,Idols (Female)
30251,Music
38851,Music
39617,Psychological
39617,Survival
1656,
5018,
1708,Mythology
1708,Super Power
7448,
34888,
32981,Super Power
33113,Reverse Harem
14563,Mahou Shoujo
4104,
5241,
36847,
37258,School
31747,
54798,High Stakes Game
50379,Team Sports
45587,Gore
19755,
30948,
40040,
1745,Detective
1745,Gore
35694,
53424,
2719,
17513,Reverse Harem
17513,School
17513,Vampire
31071,
17141,
42145,
32830,
30947,Historical
15045,Psychological
6131,
21433,Historical
21433,Mecha
21433,Parody
6525,
40958,
27687,
37374,
1740,Detective
36409,Music
34449,Super Power
30782,Parody
38449,School
42321,School
40995,
51265,
39620,
33814,Gore
1667,
42981,Idols (Female)
42981,Music
36027,Gore
36027,High Stakes Game
36027,School
36027,Survival
10847,Childcare
10847,Gag Humor
7452,
10360,
15545,
40320,Historical
40320,Martial Arts
52381,
32999,
2232,
29865,
45596,
1705,
34725,Strategy Game
37571,Military
35516,Music
35999,
6658,
36632,
600,Vampire
37747,Workplace
51773,
112,Super Power
33690,Strategy Game
35818,
51304,Mecha
51304,Parody
17353,Historical
29941,Idols (Female)
29941,Music
31139,Workplace
33245,Workplace
35923,Workplace
35156,
39527,School
39527,Team Sports
34393,
34411,Historical
2362,Mecha
28981,Workplace
35069,
33541,Space
33541,Strategy Game
48680,
35335,School
33975,Parody
33975,School
31633,Detective
34402,
6383,
37823,Harem
37823,Isekai
37823,Parody
34771,Music
31578,CGDCT
35383,Historical
3112,Mahou Shoujo
3112,Parody
30705,
34503,
40473,
32906,Space
32906,Strategy Game
33021,
36288,Video Game
32400,
33394,Mahou Shoujo
35730,Military
35730,Parody
35730,Space
39917,Historical
39917,Samurai
40074,Martial Arts
40074,Samurai
42260,
34223,Music
1812,
28929,
19315,Gore
19315,Psychological
37448,
38853,
33188,
11497,School
54659,
45948,
45416,Mythology
17619,Historical
56573,
56574,
30120,
36657,
29429,
48333,Mecha
55285,
10989,
6481,
44178,
24969,
48043,
48259,
48257,
48258,
16454,School
34490,
56572,Mecha
2701,
38568,Mecha
55948,
52964,
36265,
40455,
52968,
38560,
48263,
22065,
9562,Parody
40423,Workplace
42090,Workplace
48347,Martial Arts
48347,School
32590,Mecha
47083,
47753,
47696,
46741,
47977,
35138,Mecha
46709,
47774,Martial Arts
45876,
48260,
47697,Anthropomorphic
47697,Educational
46963,
43948,Anthropomorphic
29485,
54873,
49555,
30232,
45232,
45233,
45235,
45234,
45953,Anthropomorphic
45930,
47182,
47183,
51695,Educational
17487,
46706,
45712,
46504,
48344,Mecha
44700,School
47545,Educational
45276,
45285,
19989,
38569,Mecha
38570,Mecha
29425,Music
56275,
43673,
47845,
46755,Anthropomorphic
47846,
46756,Anthropomorphic
32585,
50522,Workplace
2930,
19445,Mecha
7629,
31892,Historical
31893,Historical
32596,
9956,
46156,
45686,
46283,
46343,
46591,
46592,
46590,
46594,
33753,Historical
44460,Historical
44460,School
44461,Historical
45376,
45378,
45379,
45861,
43889,
55219,Anthropomorphic
55219,Mahou Shoujo
55219,Martial Arts
55219,Reincarnation
44350,Anthropomorphic
47869,
46159,
47960,
45971,
47480,
45371,School
45381,
45374,
45380,
47767,
29369,
47454,
45784,
45787,
45788,
45786,
44301,Anthropomorphic
45785,
46620,Historical
46189,
38075,Racing
47088,
51754,Racing
51755,Racing
19991,
38571,Mecha
20125,Parody
20125,Racing
48220,Mecha
47074,
52219,
29473,Historical
44056,
13457,
29209,
10242,
20233,
6730,Childcare
47578,
45707,
45976,Anthropomorphic
44365,
46213,
46347,Anthropomorphic
46751,
46749,
46752,
46750,
48346,
46643,
18137,
20087,Strategy Game
5473,
44371,Anthropomorphic
46406,Anthropomorphic
46548,
46738,
43872,Anthropomorphic
44765,Anthropomorphic
44765,Martial Arts
45830,
46747,
47678,
47679,
47680,
47681,
46403,
46560,
45494,Anthropomorphic
46562,
46583,
46584,
46561,
46564,
47554,Anthropomorphic
46563,
45205,
47943,
37749,Mecha
37749,Racing
37749,Strategy Game
37750,Mecha
37750,Racing
37750,Strategy Game
19311,
47226,Mecha
47227,Mecha
47091,
47092,
45211,
45212,
45213,
48022,
46757,Anthropomorphic
37002,
42870,Space
12897,Space
19985,
48299,
48300,
34078,
37698,
8345,
48301,School
12835,
56462,
34990,
32580,
33085,
44473,Anthropomorphic
44474,Anthropomorphic
4598,
37467,
42068,Music
30131,
30605,
33431,
46176,
33084,
33083,
48294,Anthropomorphic
47947,
47948,
47949,
46273,
47951,
45969,
46391,
17106,
43955,Anthropomorphic
46040,
45432,Anthropomorphic
46277,
2708,
46940,
45271,
45998,
29747,
22219,
39978,
29099,School
22503,School
35295,School
30875,School
33099,School
39528,School
37630,School
41522,School
48539,School
47190,Anthropomorphic
45956,Anthropomorphic
45957,Anthropomorphic
19839,Historical
19839,Strategy Game
47086,Anthropomorphic
31696,
47735,
45097,Anthropomorphic
47485,
47765,
45866,
47515,Anthropomorphic
45857,Anthropomorphic
47847,Anthropomorphic
9948,Music
46250,Military
47237,
46183,
48303,
49071,
12809,
7419,Parody
7419,Super Power
45921,
31701,Historical
44467,
44468,
45297,
47030,
46641,
44288,Mecha
47835,
47836,
46380,Anthropomorphic
46225,
47442,
47443,
46409,
48012,Mecha
45467,Historical
45981,
45329,
44368,Historical
46385,
43984,
43997,
43985,
43986,
49079,
43988,
43987,
44000,
49078,
43989,
43992,
44004,
43998,
44001,
43996,
43994,
43999,
43983,
43990,
43995,
43982,
43991,
44002,
43993,
46041,
47112,Anthropomorphic
47982,
46397,Anthropomorphic
46395,Anthropomorphic
46398,Anthropomorphic
46396,Anthropomorphic
46399,Anthropomorphic
45729,
46958,Anthropomorphic
47937,
47155,
43961,
46146,
43857,
46388,Anthropomorphic
46448,Anthropomorphic
46530,Anthropomorphic
45985,Anthropomorphic
45750,
46389,
46744,
47103,
46164,
47930,
47557,
37225,Mahou Shoujo
40091,Mahou Shoujo
40092,Mahou Shoujo
46328,
43953,
44479,Anthropomorphic
44486,Anthropomorphic
45418,
46969,Anthropomorphic
45954,Anthropomorphic
43680,
44181,
45706,
47563,
47832,
45717,
47831,
47590,
48048,
49967,
45175,
45726,
44174,Anthropomorphic
44503,
44504,
47060,
45180,
45407,Anthropomorphic
45413,Anthropomorphic
45410,Anthropomorphic
45408,Anthropomorphic
45411,
45412,Anthropomorphic
43951,
44697,Anthropomorphic
48069,
45938,Anthropomorphic
44018,
45941,
31700,Martial Arts
47184,Anthropomorphic
47185,Anthropomorphic
47188,Anthropomorphic
47186,Anthropomorphic
47187,Anthropomorphic
47751,
44767,Anthropomorphic
44768,Anthropomorphic
46705,
47668,
44754,
47115,
47513,
47932,
47514,Anthropomorphic
45713,
45776,School
45768,
46797,
47348,
45279,
45272,
45284,
48091,
48025,
49966,
47516,
48053,
44717,
44718,
44719,
44721,
44720,
47555,
44926,Anthropomorphic
47709,
44927,Anthropomorphic
44928,Anthropomorphic
43942,Anthropomorphic
46753,Anthropomorphic
43896,Anthropomorphic
45522,
49069,
47342,
45869,
47987,
46599,
44166,
45920,
48065,
46059,
45912,
45914,
45899,
46937,
47732,Anthropomorphic
47674,
47675,
45812,
45990,Historical
46151,
46761,
48016,
45293,
45225,Anthropomorphic
47082,Anthropomorphic
45189,
45224,Anthropomorphic
46469,
45461,
45891,
47760,
45181,Historical
46259,
47428,
43922,
43923,
43924,
43925,
43926,
43927,
46020,Anthropomorphic
43611,
45462,
45463,
47803,
47804,
47805,
47802,
43960,
45492,Martial Arts
45291,
46748,
45302,
45290,
45299,
30140,
45305,
45306,
45258,
45255,
45267,
45259,
45274,
45268,
45254,
45281,
45282,
45309,
45311,
46284,
45286,
45287,
45257,
45265,
45270,
45264,
46304,
47228,
45851,
45852,
45853,
46737,
46619,
45203,
33670,Racing
47133,
47132,
48100,Mecha
44967,Anthropomorphic
44965,Anthropomorphic
44966,Anthropomorphic
46043,Anthropomorphic
46539,
46298,Mecha
45472,Anthropomorphic
47106,
46770,Anthropomorphic
46771,Anthropomorphic
46772,Anthropomorphic
43679,
46769,Anthropomorphic
47456,
47457,
44382,
44921,
44922,
44923,
44917,
44920,
44918,
44916,
44919,
48090,
32821,
34677,
44138,
34676,
37102,
44136,
37101,
44140,Music
44135,
44137,
47891,
45691,Anthropomorphic
45692,Anthropomorphic
45695,Anthropomorphic
45693,Anthropomorphic
45694,Anthropomorphic
47808,Anthropomorphic
37219,
55257,
47853,
46182,
43944,Anthropomorphic
48024,
49965,
47360,Anthropomorphic
48092,
53674,Anthropomorphic
46246,Anthropomorphic
46536,
45966,Historical
44763,
45481,
43832,
44760,
47801,
47486,
46479,Racing
46237,Anthropomorphic
43956,Anthropomorphic
43956,Educational
47492,
46535,Educational
48074,
46372,
31177,Team Sports
12793,
30116,
45831,Anthropomorphic
45832,Anthropomorphic
45833,Anthropomorphic
47193,Military
45855,
10705,
10706,
33933,
5468,
25589,School
28201,Mecha
46350,Anthropomorphic
48292,
43305,
45871,Anthropomorphic
38069,
46116,
48087,
46247,
45905,
46255,
46758,Historical
46249,Historical
46721,Historical
45182,
48118,
45236,Music
47988,
46903,
46236,Historical
46167,Anthropomorphic
43962,
46310,
47683,
53655,Anthropomorphic
48298,Anthropomorphic
46519,
46293,
54178,Adult Cast
50141,Parody
50141,Workplace
12781,
47114,
45903,
12771,
54781,
30119,
46759,
44492,Anthropomorphic
45858,
45685,
47991,
44466,Mecha
46468,
45894,
43322,
47927,
43964,Anthropomorphic
46807,
36167,
47711,
45727,
34794,
48304,
35385,
3500,
45468,
46393,Gag Humor
5841,
46494,Anthropomorphic
46495,Anthropomorphic
46496,Anthropomorphic
45367,Anthropomorphic
45368,Anthropomorphic
45984,Team Sports
44825,
35957,
46375,
18983,Team Sports
12765,
46046,Historical
47640,Anthropomorphic
47642,Anthropomorphic
47643,Anthropomorphic
48035,Mecha
52052,Educational
44026,Educational
52053,Educational
39450,
38093,Super Power
50995,
22709,
42468,
44493,Mecha
42979,
46344,
45716,
47330,
47303,
46858,Historical
45932,Historical
45452,
45289,
44450,Anthropomorphic
47157,
9903,
48113,
45456,
45811,
46387,Anthropomorphic
46209,
45769,
44722,
47340,
44476,
46784,
46876,
45924,
43950,Educational
43856,Anthropomorphic
47214,Historical
44373,
47300,
46316,
43952,
46367,Historical
45156,Historical
45688,
47058,
46834,
47018,Historical
43891,
45171,
46191,Historical
44880,Anthropomorphic
45854,
46736,Educational
46736,Historical
47986,
48058,
48064,
46638,
45101,Anthropomorphic
45098,Anthropomorphic
45099,Anthropomorphic
45100,Anthropomorphic
38125,Martial Arts
38125,Super Power
46052,
38126,Super Power
38124,Super Power
38131,Super Power
38117,Super Power
38128,Super Power
38122,Super Power
38138,Super Power
41635,Racing
41635,Space
41635,Super Power
38129,Super Power
38118,Martial Arts
38118,Super Power
39798,Historical
39798,Super Power
38119,Historical
38119,Super Power
44353,
38123,Super Power
38127,Super Power
38120,School
38120,Super Power
38136,Super Power
46154,Historical
47650,
46862,Historical
46269,
46458,
48038,
43677,Historical
41686,
55837,
48323,
55838,
13167,
45116,Historical
13455,
46436,
43858,Anthropomorphic
43852,Anthropomorphic
37978,
48010,
43888,Anthropomorphic
52162,
45868,
46076,
46077,
46913,
32568,
47497,
46633,
46634,
45689,
48290,
48510,
46890,Anthropomorphic
53380,
53381,Anthropomorphic
47459,
47775,
47498,
38365,Parody
47003,
47887,
44491,Mahou Shoujo
48495,Workplace
51132,Workplace
51997,Workplace
52076,
34928,
35226,
29843,
47989,
48287,
46243,
55660,Mahou Shoujo
55660,School
47489,Anthropomorphic
46210,
47754,
20237,
8353,
25063,Historical
7525,Team Sports
36978,
48277,
41440,
46365,
46296,Anthropomorphic
36003,
54868,Educational
47329,
48276,
48288,
34249,
41115,Military
41115,Racing
46370,Anthropomorphic
48187,
46257,
21553,
35605,Team Sports
48218,
52737,
52738,
45384,
45386,
45394,
45400,
45385,
45399,
45396,
45393,Anthropomorphic
45388,
45389,
45390,
45395,
45391,
45392,
45387,
24775,
45397,
45398,
42998,
32956,Parody
32956,School
22247,
39031,Music
46640,
46966,
47362,Anthropomorphic
45464,
45465,
45925,Anthropomorphic
47326,Anthropomorphic
46728,
35710,
50681,Educational
55048,Vampire
48163,
47381,
47382,
47383,
47384,
47385,
44287,Mecha
47900,
47820,Anthropomorphic
47821,Anthropomorphic
47822,Anthropomorphic
47823,Anthropomorphic
47824,Anthropomorphic
33123,
47825,Anthropomorphic
47826,Anthropomorphic
31239,Music
47827,Anthropomorphic
43875,
47582,
46449,Anthropomorphic
46463,
46450,Anthropomorphic
46451,Anthropomorphic
46452,Anthropomorphic
47996,
48007,Mecha
47577,
46162,
47588,Anthropomorphic
43868,Historical
43868,Martial Arts
18227,Mecha
37117,
45466,Anthropomorphic
46461,
40249,Mahou Shoujo
56129,Mahou Shoujo
56132,Mahou Shoujo
56674,Mahou Shoujo
47339,
47034,Anthropomorphic
47035,Anthropomorphic
47036,Anthropomorphic
47037,Anthropomorphic
46509,Educational
47123,
48079,
48212,School
47593,
46898,
55659,Mahou Shoujo
55659,School
48114,
48014,Anthropomorphic
48015,Anthropomorphic
47448,
45526,
46141,
45527,
45529,
45531,
45528,
45530,
45977,
11197,
44015,
44016,
46168,
47139,
46600,
47654,Mecha
47010,
47525,Anthropomorphic
48062,
46873,
30989,
36611,
47029,
48350,Mecha
48350,Strategy Game
48762,Mecha
48762,Strategy Game
35697,
46992,Anthropomorphic
48068,
47860,
46400,
46401,
46402,
47566,Anthropomorphic
47567,Anthropomorphic
27393,
45484,Anthropomorphic
19547,Racing
48228,Anthropomorphic
53371,Anthropomorphic
53372,Anthropomorphic
48229,
45523,
48030,Mecha
54914,
45525,
48210,
47902,
46363,
46364,
46061,
45703,
29373,
48209,
8520,
8521,
9812,
41638,Racing
53042,
53043,
53044,
46437,Anthropomorphic
46437,Educational
46386,
47587,Anthropomorphic
45721,
45722,
45723,
45724,
18191,
48223,
30892,Racing
48227,Anthropomorphic
54630,Pets
39634,Historical
39634,Military
43863,
45979,
46565,
47324,Anthropomorphic
13465,Educational
45928,
45929,
45927,
29467,
45926,
48221,
55078,Super Power
48213,Anthropomorphic
55091,
9540,Anthropomorphic
46474,Historical
46766,Anthropomorphic
47998,
46765,Anthropomorphic
46763,Anthropomorphic
46764,Anthropomorphic
46351,Educational
56058,Educational
48214,
48226,Anthropomorphic
